"path","dialogue_id","emotionality","neutrality","ed_dialog_emotion","plutchik_dialog_emotion","turn","start_time","end_time","text","ed_emotion","deemoji_emotion","ed_emotion_index","deemoji_emotion_index","ed_0","ed_1","ed_2","ed_3","ed_4","ed_5","ed_6","ed_7","ed_8","ed_9","ed_10","ed_11","ed_12","ed_13","ed_14","ed_15","ed_16","ed_17","ed_18","ed_19","ed_20","ed_21","ed_22","ed_23","ed_24","ed_25","ed_26","ed_27","ed_28","ed_29","ed_30","ed_31","ed_32","ed_33","ed_34","ed_35","ed_36","ed_37","ed_38","ed_39","ed_40","dm_0","dm_1","dm_2","dm_3","dm_4","dm_5","dm_6","dm_7","dm_8","dm_9","dm_10","dm_11","dm_12","dm_13","dm_14","dm_15","dm_16","dm_17","dm_18","dm_19","dm_20","dm_21","dm_22","dm_23","dm_24","dm_25","dm_26","dm_27","dm_28","dm_29","dm_30","dm_31","dm_32","dm_33","dm_34","dm_35","dm_36","dm_37","dm_38","dm_39","dm_40","dm_41","dm_42","dm_43","dm_44","dm_45","dm_46","dm_47","dm_48","dm_49","dm_50","dm_51","dm_52","dm_53","dm_54","dm_55","dm_56","dm_57","dm_58","dm_59","dm_60","dm_61","dm_62","dm_63","readability"
"2015/3610576/6486796.xml","1026604","0.5680380632088332","0.4319619222244999","afraid","fear","2","01:15:00,310","01:15:04,314","Ali , wake up , Ali . We have to go .","annoyed","👊","2","58","0.05518328","0.07494415","0.16895501","0.0066016573","0.02389374","0.017077938","0.0152690355","0.00074074673","0.0038549043","0.00583795","0.012631396","0.0049278014","0.006464059","0.039253443","0.012825541","0.0032579019","0.017476922","0.0026446278","0.049408086","0.0071626543","0.0016897458","0.0019912566","0.009665653","0.01954998","0.0061541083","0.014113995","0.003206722","0.03776087","0.0028696859","0.0043743523","0.027720297","0.00036549915","0.040070843","0.08360816","0.0068033645","0.05900587","0.050482336","0.02631465","0.044836245","0.017911674","0.013093781","0.00785944","0.0150529","0.0182544","0.0282102","0.0073687","0.0270812","0.00898502","0.00503668","0.00893544","0.00584483","0.0097231","0.00868988","0.00867866","0.00316408","0.0133668","0.00668589","0.0062095","0.0119796","0.00613628","0.0167967","0.00675003","0.0146334","0.0106599","0.00441619","0.008336","0.0143621","0.00512352","0.0276441","0.0080831","0.0281549","0.0138722","0.00542279","0.0229727","0.013004","0.0491451","0.0326366","0.00340443","0.0186066","0.00753201","0.00395375","0.0209369","0.0027261","0.0246551","0.0256867","0.00809016","0.0222965","0.0587939","0.00809063","0.00563387","0.00620091","0.00542926","0.00597323","0.0185366","0.00781672","0.00432564","0.0315127","0.00593811","0.0499757","0.125236","0.00630203","0.0038516","0.0126221","0.0110081","0.00558885","2.3651700968828777"
"2009/1506592/3803943.xml","4709850","0.6321442086315334","0.3678557834440001","trusting","anger","3","00:40:05,830","00:40:09,690","What ? You promised me , Jose.You gave myoyo word .","faithful","💔","15","46","0.00340753","0.036550544","0.0014808364","0.0032212962","0.001386857","0.004286213","0.00119945","0.0024044646","0.0070524467","0.0019641174","0.0036632458","0.01871144","0.004007716","0.00085782615","0.0017407222","0.3327297","0.021717932","0.0018789128","0.011549793","0.0141942315","0.005875798","0.0019303168","0.0010386152","0.00778651","0.0045578578","0.0075807194","0.0034287286","0.011990034","0.0071460274","0.0020799532","0.0050222836","0.22043881","0.02118488","0.0053476007","0.0037694098","0.003110718","0.0027990418","0.0024010078","0.14685486","0.0033683903","0.058283195","0.00962173","0.0450704","0.00985915","0.022948","0.000635486","0.0497849","0.00503765","0.00205972","0.00244557","0.0064781","0.0027779","0.0150122","0.0190036","0.00317843","0.00433712","0.00434306","0.00209626","0.00287468","0.0014408","0.0359428","0.00747916","0.00275243","0.0309214","0.00122387","0.00257854","0.0393274","0.00648916","0.0435321","0.00563762","0.0147916","0.0109655","0.00205317","0.040636","0.00337076","0.0544781","0.0401141","0.00114524","0.0238668","0.0296044","0.00500869","0.0069329","0.00542693","0.0134933","0.031121","0.00296474","0.0393576","0.141379","0.00224966","0.0105776","0.00604005","0.00368303","0.00740897","0.023232","0.00338045","0.0026275","0.0489088","0.00769032","0.00116781","0.0191356","0.00159676","0.00100806","0.00239538","0.00533844","0.00196075","2.6058846364576818"
"1979/83587/5601759.xml","6902407","0.5931340564122572","0.4068659558386571","content","sadness","4","00:31:54,379","00:31:55,946","Couldn 't care less .","acknowledging","✌","33","30","0.009115141","0.013495393","0.03818207","0.019224353","0.0042624557","0.07162135","0.005762952","0.008158353","0.052151825","0.026468439","0.0112636","0.004971417","0.021058617","0.0022042827","0.032576628","0.0032758142","0.008953681","0.0021721334","0.012293751","0.02634818","0.014479699","0.043852992","0.0052007493","0.0010309676","0.0030953076","0.0029314212","0.0067489683","0.018825008","0.010946501","0.09276822","0.0049160845","0.0030344736","0.06867988","0.20667705","0.004567956","0.0022033253","0.008572591","0.05747262","0.063550375","0.0008596696","0.0060257027","0.0102133","0.0140207","0.00359953","0.00516638","0.00705014","0.0101552","0.0430117","0.00841917","0.0132635","0.0120264","0.00750021","0.0242146","0.00325128","0.0179724","0.012885","0.0197697","0.010771","0.0186181","0.0083932","0.011751","0.00810644","0.00766387","0.00793807","0.00539859","0.0242448","0.00970708","0.0295774","0.0113051","0.00467051","0.00460826","0.0666401","0.0248356","0.0125025","0.0308538","0.0115145","0.016931","0.00985091","0.0135694","0.0321374","0.00765271","0.0389122","0.00528492","0.0185792","0.00898786","0.0169179","0.0101037","0.0332104","0.0165228","0.0328083","0.00768093","0.0109991","0.00872608","0.00633235","0.0104149","0.0118695","0.015922","0.0258972","0.0226445","0.0484442","0.0096618","0.0060562","0.0120895","0.0070834","0.0130903","2.8131386808133194"
"2010/1505615/3829528.xml","5382371","0.6199879933481555","0.3800119918006666","devastated","sadness","2","01:11:11,432","01:11:20,512","I was just arriving . Or just leaving . Fergal Jenner has been murdered . Happened an hour ago .","devastated","🔫","10","42","0.003689685","0.0033126571","0.00016096667","0.0013167112","0.0003990226","0.0013220637","0.00077058986","0.00034545388","0.00016968569","0.00022300126","0.7216011","0.0014658656","0.0012236984","0.0003538465","0.0014656587","0.00044129396","0.00061650743","0.00018729459","0.00073258544","0.000397325","0.00022057565","0.0008567778","0.0005269384","0.0007717827","0.002457537","0.0004542703","0.0007108824","0.22578828","0.016491218","0.0042663496","0.0040226663","0.0002436836","0.0006404958","0.0004727519","0.00017365435","0.00024128081","0.00012080268","0.00047698643","0.0005023533","9.9627956e-05","0.00026606122","0.00780069","0.0239285","0.0160799","0.0203163","0.00067628","0.0431408","0.00259575","0.00160771","0.000819556","0.00369457","0.00701453","0.00168858","0.0653768","0.00205524","0.00519281","0.00230057","0.00112355","0.00262421","0.00052763","0.038323","0.0160424","0.00343856","0.0549189","0.000407494","0.000370927","0.0600157","0.00600835","0.0472849","0.0102137","0.0233812","0.00743433","0.00310176","0.0327059","0.00450272","0.0621501","0.0331614","0.0010885","0.0154301","0.00420584","0.00680339","0.00478232","0.00972344","0.0662095","0.0384728","0.00506147","0.0415286","0.0459999","0.000563804","0.0010022","0.00643265","0.00195559","0.0238371","0.0391403","0.00437443","0.00302407","0.0307664","0.0070718","0.00143699","0.00437155","0.000892702","0.000462358","0.000813788","0.0214718","0.00105121","2.210744946057092"
"1978/75643/3348322.xml","6358182","0.625244736122375","0.37475526941","afraid","fear","2","01:16:35,277","01:16:36,710","Come , girls , follow me !","questioning","🙏","38","21","0.07441087","0.043868434","0.008171913","0.048847936","0.00565838","0.0025793724","0.0018163482","0.0062644337","0.03822228","0.00681719","0.0046233907","0.017714668","0.0033935965","0.0030748327","0.07770448","0.0059623504","0.009616802","0.00067228475","0.022635842","0.08745009","0.018488755","0.0031645233","0.043706905","0.0030969828","0.004149067","0.017649088","0.004843353","0.011500878","0.0016000145","0.007877155","0.062629506","0.009724324","0.017656552","0.005024011","0.018853668","0.05641183","0.00390869","0.03347231","0.17535959","0.011478295","0.019898977","0.00195192","0.000401554","0.00380886","0.00436835","0.0154689","0.00186642","0.00961689","0.0130748","0.0239478","0.0196218","0.0136278","0.0608485","0.00175851","0.00430201","0.000873875","0.00770208","0.020366","0.0154129","0.0208581","0.000471115","0.00248771","0.066078","0.000521317","0.0251039","0.0557602","0.000699037","0.0381819","0.00207683","0.00826581","0.00681604","0.0263764","0.0149502","0.00129243","0.0202502","0.00415553","0.00165017","0.0279364","0.00383574","0.0091793","0.00160202","0.0165459","0.00301277","0.00427466","0.00399385","0.0206992","0.00165501","0.00352638","0.0376083","0.0184046","0.00928033","0.0634551","0.00274337","0.00328897","0.0291582","0.0463409","0.00287318","0.00810395","0.00635418","0.0184929","0.0399697","0.0203727","0.0468241","0.0082404","0.0272138","2.6009151278121934"
"2016/5573708/6572456.xml","6148239","0.5427362815732116","0.4572637140363462","afraid","fear","1","00:09:26,219","00:09:36,194","Blank dog tags ? Yep . By programming their properties into our software , we 're telling it what to look for underground . It 's how we 'll avoid getting false positives off , say , an old soda can .","agreeing","😡","32","32","0.03185987","0.017597966","0.004592339","0.02355152","0.0022454893","0.021775873","0.003188285","0.007898285","0.0790845","0.002321568","0.002306005","0.0017251814","0.012535644","0.0011374947","0.040178493","0.013936908","0.0034140614","0.0021923485","0.0045239017","0.013850475","0.0068316236","0.0058250474","0.005657909","0.0027095678","0.0059467126","0.044454392","0.013103242","0.0037970026","0.022010116","0.013023128","0.0043343","0.038815565","0.42832136","0.018407365","0.006891317","0.0029530702","0.0043239803","0.011682705","0.043730248","0.00068697945","0.026578126","0.00872578","0.0129012","0.002669","0.0020919","0.00152109","0.00403491","0.0115783","0.0155958","0.0104827","0.006177","0.00980394","0.0211159","0.0172681","0.00600094","0.00238873","0.00370853","0.0144238","0.0045571","0.00166525","0.025371","0.0142452","0.0061263","0.039963","0.00116325","0.0199121","0.0411961","0.0020857","0.011003","0.0120921","0.00403929","0.0163837","0.0175772","0.0919353","0.0786474","0.0100729","0.00476026","0.0046596","0.0237769","0.00704057","0.0182794","0.00969753","0.0222448","0.0131163","0.018182","0.0109977","0.0143891","0.0103061","0.0140026","0.00742232","0.00529941","0.0303072","0.00333703","0.0263646","0.0324286","0.0298961","0.0681363","0.00768668","0.00497914","0.0158407","0.00571163","0.00207169","0.00566726","0.030574","0.00430088","2.7263521180866577"
"2016/4462710/6626268.xml","5917483","0.6257217260676666","0.3742782596992222","afraid","fear","3","00:25:27,112","00:25:41,708","Well , I-I came as soon as I received your message . _ As I said , I came straightaway . _ How may I be of service ?","questioning","😑","38","19","0.002636862","0.007607708","0.003506626","0.008487383","0.0052326084","0.07509375","0.016727922","0.015233685","0.0130966455","0.023365777","0.0008650771","0.0010546662","0.0042757313","0.015238731","0.017991534","0.0037651348","0.0006156339","0.0027291286","0.008466396","0.017114077","0.0021510269","0.0013779469","0.018716067","0.008872651","0.0024563156","0.051179618","0.0010087878","0.002000019","0.0033147596","0.0062124603","0.0022393777","0.0018859645","0.027032306","0.007988384","0.008019388","0.0008836826","0.17511603","0.02555214","0.40349838","0.0061598574","0.0012297751","0.0126375","0.0355878","0.00681017","0.00876968","0.0026503","0.0160507","0.00393475","0.0174323","0.00272551","0.0150721","0.0223897","0.0019316","0.0313758","0.00105827","0.00284794","0.00901776","0.0143423","0.0039553","0.00150122","0.0632599","0.031271","0.0129607","0.0500519","0.00209792","0.00354759","0.0517944","0.00828367","0.0264638","0.0102542","0.0118659","0.00993438","0.00969367","0.0566544","0.0155971","0.0287","0.0135216","0.00603509","0.0282852","0.0046228","0.00544166","0.00576797","0.0107745","0.0170102","0.0302554","0.00868558","0.0246138","0.013072","0.00331352","0.000755963","0.00756423","0.020789","0.00333581","0.0228673","0.0270976","0.0232304","0.0631826","0.00348557","0.00324081","0.0103958","0.00189327","0.00127028","0.00309314","0.0307618","0.00311587","2.681286224672614"
"1958/51776/90997.xml","2435108","0.5644813108896364","0.4355187130559091","anticipating","joy","3","01:28:24,382","01:28:32,095","Hello , children . No scolding . They were good . We were wonderful . The noise scared her . Aahh !","sympathizing","🎶","36","11","0.058924112","0.011526559","0.015159425","0.0018995566","0.0058350535","0.007301866","0.023330823","0.06713373","0.006373029","0.008929803","0.0069804825","0.005229665","0.005831794","0.036930922","0.0030995954","0.004295492","0.0043212767","0.0021300681","0.018647246","0.009150047","0.0036342845","0.0007396461","0.020335421","0.0070111817","0.0122709405","0.00781992","0.013197374","0.0020715934","0.0014379686","0.014639219","0.05404139","0.0030397251","0.011796457","0.06548842","0.003500725","0.013468503","0.42757925","0.0056731002","0.014723422","0.011524427","0.002976425","0.00592466","0.00500184","0.00617696","0.0166769","0.0110654","0.00828177","0.00599854","0.0166486","0.0243521","0.00531152","0.0214665","0.0714107","0.011819","0.00172454","0.000856117","0.00628633","0.0193939","0.0137563","0.00795864","0.00786337","0.00729544","0.00989772","0.00683861","0.0053252","0.0443782","0.00823617","0.00372434","0.0137321","0.00983739","0.0147166","0.00759563","0.00801618","0.0203275","0.020362","0.0479242","0.0113222","0.00565926","0.00900318","0.00671681","0.00571714","0.0371763","0.00505059","0.00945714","0.0248109","0.00819815","0.0160884","0.0399592","0.0291835","0.0312151","0.00788755","0.0197942","0.00660254","0.0360284","0.0377439","0.0198998","0.0224231","0.0087831","0.00628157","0.0175529","0.0161465","0.010049","0.0174925","0.0245924","0.0129837","2.3609093867966293"
"2016/4334266/7021110.xml","5946636","0.76984754724","0.2301524371285715","hopeful","anticipating","1","00:46:54,945","00:46:57,180","Dang , baby !","angry","😍","1","4","0.022001078","0.16889475","0.02592572","0.05854295","0.0044146497","0.009421208","0.006178786","0.0045538326","0.0028416216","0.0023727291","0.031197043","0.023740318","0.0097026555","0.0048010903","0.08019839","0.0058798264","0.053207595","0.0016905639","0.008275039","0.010744906","0.010758176","0.009329567","0.096822314","0.007930708","0.019318584","0.026148293","0.013406226","0.028761078","0.0045126174","0.015102024","0.012137351","0.0057212147","0.019835196","0.019141158","0.0061563267","0.010278548","0.0072665797","0.0070558386","0.12103709","0.015428858","0.009267442","0.0099465","0.00619544","0.0180368","0.00791","0.0688136","0.0200134","0.0115602","0.00539557","0.0172441","0.0513919","0.0161403","0.0147343","0.0435012","0.00682889","0.00246456","0.0131875","0.00963315","0.0112426","0.0111239","0.00336878","0.0120758","0.00578146","0.0168909","0.0303938","0.0212886","0.00537155","0.00797203","0.0181357","0.0280605","0.0161022","0.00834184","0.0190093","0.00652834","0.0061539","0.0182997","0.0131523","0.0218244","0.00771588","0.00527029","0.00294284","0.0179297","0.0160398","0.00413995","0.0142307","0.0129049","0.015147","0.0195281","0.019501","0.0116019","0.0342216","0.0533745","0.00573258","0.00999483","0.0109183","0.0292343","0.00886454","0.00393767","0.0115786","0.00977621","0.00953334","0.00884163","0.0233796","0.0168207","0.0127246","1.788610119511141"
"1976/200052/3654440.xml","6589034","0.653052525985","0.3469474623449999","faithful","submission","1","00:33:42,992","00:33:45,216","Don 't move .","questioning","🎧","38","48","0.010867622","0.0140351495","0.00469008","0.01395007","0.0062821703","0.013223353","0.0017062653","0.0016188214","0.0060793553","0.0058239484","0.007659325","0.0018396743","0.0022816919","0.002985595","0.002710067","0.0069350596","0.0025938111","0.0011099814","0.006587706","0.005388939","0.0011600555","0.0010205082","0.0020855258","0.0037828751","0.0045973575","0.023128621","0.0035303358","0.014258175","0.006045787","0.00045438134","0.006584048","0.001312337","0.015598431","0.028040504","0.00074614893","0.00679844","0.0033523752","0.01271027","0.733147","0.00520063","0.008077479","0.00550609","0.00519051","0.00801772","0.01101","0.0225794","0.00811302","0.0436672","0.00921434","0.00900783","0.0177088","0.0210672","0.0446962","0.0193391","0.00837352","0.00402344","0.014453","0.0148129","0.0451342","0.00547728","0.0056331","0.00713667","0.00870305","0.00654534","0.00275893","0.0157951","0.0102522","0.00614596","0.0095655","0.00662113","0.00783689","0.0291366","0.0516328","0.00260887","0.0324275","0.0194938","0.0147424","0.0288322","0.00477651","0.00794631","0.00554092","0.040539","0.0263418","0.0113724","0.00700404","0.0391731","0.00968601","0.0174894","0.0119092","0.0620078","0.0151332","0.00512463","0.00453091","0.00776436","0.019033","0.0116922","0.00364412","0.00895606","0.0294289","0.0239612","0.00578034","0.00329166","0.0101541","0.0181716","0.00628742","2.732881860010438"
"2006/774236/4578975.xml","3868133","0.54999071100314","0.4500092750595999","disgusted","fear","6","00:28:25,840","00:28:30,767","Well , at least Foreman was wrong , too . Yeah , there 's that .","agreeing","😑","32","19","0.0004823022","0.0065622525","0.0018175631","0.0012560474","0.00023569976","0.0004179598","9.551236e-05","5.895023e-05","0.0012529858","0.0023907337","0.0006178712","0.0002597642","0.0019192304","0.00040242437","0.0021791994","0.0010300343","0.0016528879","0.0007448058","0.0004728595","0.00039297834","0.00062244566","0.0016416071","0.00068425125","0.00034595866","0.0009736162","0.00047446872","0.000396733","0.001313342","0.0004208998","0.0011517629","0.00037398058","0.00085992203","0.42683402","0.07901554","0.0021580546","0.03141128","0.0020190033","0.006363645","0.006391157","0.0014688476","0.41083744","0.00506652","0.0357811","0.0173226","0.0150763","0.00661149","0.0299984","0.0136058","0.0132875","0.00380297","0.0133222","0.0213335","0.00258911","0.00935198","0.00304956","0.00372951","0.0106327","0.00842011","0.0160613","0.00179766","0.0422888","0.0137901","0.0201014","0.0285302","0.00192909","0.00162399","0.0327477","0.0124854","0.035301","0.008983","0.0243074","0.0172061","0.0275632","0.0364631","0.0421015","0.0317267","0.018692","0.00811095","0.0256016","0.0149687","0.00563877","0.0129251","0.00762873","0.0152309","0.0265906","0.0116213","0.0228202","0.0127392","0.00327568","0.000746892","0.00578095","0.015261","0.00390794","0.0207321","0.0162725","0.0144512","0.0419881","0.0206526","0.0107611","0.0128512","0.00407196","0.00145248","0.00608099","0.0252302","0.00592615","2.643342181542633"
"2010/1620549/3939588.xml","5195450","0.5373740630548902","0.4626259114574","apprehensive","fear","4","00:31:41,308","00:31:44,276","Losing your senses again , pacifist ?","questioning","💔","38","46","0.016927296","0.010650408","0.0009774641","0.0012562977","0.009311857","0.13616751","0.00051692856","0.0018360306","0.0011863663","0.00091529486","0.0030294694","0.0023776107","0.0010697513","0.00078877655","0.0029041953","0.002319693","0.0004597965","0.00060874084","0.0016443763","0.014363308","0.0007647006","0.00048699472","0.0010026629","0.009456729","0.0058618463","0.0033078191","0.0014191142","0.025302788","0.004255623","0.0040960233","0.010775722","0.0010639591","0.0057304134","0.0026200376","0.0020043517","0.0027160496","0.0015690158","0.05302099","0.65333533","0.0015371898","0.00036147775","0.0119453","0.0245479","0.00834096","0.0134805","0.00114573","0.0445206","0.00578146","0.00450332","0.00241385","0.014442","0.00507574","0.03792","0.0186979","0.00235994","0.00760098","0.00853837","0.00491425","0.00284855","0.0016384","0.024813","0.0231266","0.00490626","0.0518961","0.00127805","0.00282257","0.0277201","0.00784277","0.0513898","0.00857534","0.0119585","0.0138457","0.00427825","0.0174429","0.00563631","0.0416986","0.0442954","0.00233525","0.0147648","0.00930301","0.00883834","0.00689433","0.0177324","0.0264907","0.0346094","0.00490071","0.0464377","0.0868105","0.00270785","0.030527","0.0100251","0.00729514","0.00938539","0.0249908","0.00732141","0.00536382","0.0229475","0.00973611","0.00372495","0.022794","0.00133581","0.00123581","0.00172381","0.0114252","0.00410128","2.415342053024467"
"2000/200472/68301.xml","4445181","0.6051695204416667","0.3948304785833332","angry","anger","1","00:51:46,190","00:51:51,778","Oh , no , no . No !","agreeing","🙅","32","56","0.12645684","0.11789735","0.07213372","0.003932678","0.002347443","0.01070182","0.004889787","0.0011317378","0.0037617","0.0011809438","0.02997777","0.04089006","0.024423482","0.016339853","0.003614262","0.0019636312","0.055477675","0.000732556","0.0025339439","0.004656045","0.002448541","0.0043780864","0.0016377178","0.023715539","0.008475276","0.010794724","0.0016924776","0.03546899","0.002943682","0.0036800115","0.009608984","0.0005786633","0.16960712","0.011106897","0.0010747475","0.0225532","0.03807068","0.010477847","0.09244486","0.0010955431","0.023103068","0.00944458","0.0103466","0.00569325","0.014385","0.00182935","0.00822655","0.00276428","0.00439068","0.00119233","0.00397429","0.00760607","0.039368","0.0162525","0.000427391","0.00125732","0.00414253","0.00641219","0.0017165","0.000548871","0.013988","0.0062536","0.00211996","0.00499538","0.00201132","0.00402362","0.0121046","0.00764855","0.0114402","0.0167092","0.0159583","0.00927268","0.00290643","0.0450445","0.00350666","0.0133631","0.00562705","0.0025369","0.0273107","0.0957476","0.0166677","0.011053","0.00237843","0.0152296","0.0245354","0.00454198","0.0130254","0.0153211","0.0026749","0.0199088","0.0135756","0.0094076","0.00288127","0.023417","0.0119351","0.00586751","0.0646055","0.242859","0.00288291","0.0395371","0.000619644","0.000437844","0.000703067","0.012768","0.000620459","2.139509618221336"
"2016/5078122/6477548.xml","6109446","0.5458528408649358","0.4541471994867859","faithful","fear","1","00:30:37,670","00:30:49,150","COUGHING AND SOFT MOANS Can I help you sir ?","questioning","😷","38","39","0.04889042","0.0028275363","0.028274594","0.0043507833","0.058155775","0.045250192","0.03269677","0.023493659","0.006149786","0.00453354","0.00096049614","0.0017044892","0.0072138896","0.021171816","0.0050266804","0.0020695862","0.001634551","0.0011192879","0.0055804723","0.10808513","0.0014374923","0.0011131426","0.011174892","0.008372697","0.005483119","0.011532156","0.005657184","0.0032392042","0.0042642434","0.00047646693","0.027820777","0.0008728128","0.013570681","0.013560399","0.003418814","0.0058963154","0.16081259","0.045647223","0.26247755","0.0036135707","0.00036924143","0.00994196","0.0207828","0.0178453","0.0095816","0.00312097","0.0137007","0.00683475","0.00695089","0.000745172","0.0343418","0.0111414","0.00405092","0.0273917","0.00421355","0.0116183","0.0165117","0.00664776","0.00438293","0.000856176","0.0207618","0.0205009","0.00934118","0.0328723","0.00229465","0.000458106","0.0233451","0.0148044","0.0170464","0.00909156","0.0197938","0.00472961","0.0131313","0.0100549","0.00683198","0.0131413","0.0197551","0.011167","0.014515","0.0118014","0.208618","0.00394947","0.025059","0.0163736","0.0257064","0.0290644","0.0209475","0.0030243","0.000681192","0.00322008","0.0186061","0.0146384","0.0135614","0.0351944","0.00513157","0.0111664","0.0124764","0.0131246","0.00830077","0.0153187","0.000659823","0.000516861","0.000943484","0.0252545","0.00236484","3.159475699170515"
"2016/5014432/6825499.xml","5887701","0.5456974652379334","0.4543025570093335","afraid","fear","4","00:00:16,280","00:00:19,040","What did Selena have on her hard drive that was worth killing her for ?","questioning","😳","38","12","0.0011583414","0.003329462","0.00017024453","0.0002207528","0.00034088106","0.00053654617","0.00022618465","0.00018630867","0.00022423641","0.0006939852","0.00087745435","0.0005301236","0.00033942584","0.00019963826","0.0003450118","0.00044778883","0.0028367015","0.000659075","0.001070415","0.0010736539","0.0010330173","8.284761e-05","0.00055626826","0.00034992394","0.00054052676","0.0012156634","0.00043963714","0.000987236","0.0018445721","0.0025908516","0.00047850335","0.0013635841","0.0045304107","0.00036449177","0.00093641557","0.0007305453","0.00044631326","0.0023810694","0.9598109","0.0008069355","0.003043952","0.0366732","0.0180692","0.0264818","0.0299969","0.00452757","0.015279","0.00170727","0.00152641","0.00167186","0.00452767","0.010515","0.00144665","0.185293","0.000848546","0.00662782","0.00164162","0.00135707","0.00166506","0.00122932","0.0250468","0.0329465","0.000778812","0.0684683","0.000422465","0.000448672","0.0587657","0.00455197","0.016824","0.0187867","0.0265699","0.000716265","0.00084967","0.0194964","0.00149943","0.0211513","0.0167799","0.00118771","0.0121711","0.00830946","0.00912776","0.00550879","0.0419543","0.0184965","0.0254177","0.00238054","0.0282371","0.0235901","0.00121076","0.000933829","0.012952","0.00126671","0.0392468","0.0269503","0.0060257","0.00190058","0.0213712","0.00592607","0.000982392","0.00588654","0.00107371","0.000968431","0.00091839","0.0300419","0.00077596","2.8019180793922103"
"1995/581638/4308137.xml","3007570","0.5832372516939129","0.4167627661192608","trusting","anger","2","00:30:50,547","00:30:53,750","So he 's not answering the phone ? He 's probably in bed . ROSS : No , you 're wrong !","afraid","😠","0","55","0.20323876","0.020153014","0.013015651","0.006548456","0.026727907","0.14775851","0.0024121448","0.0011497617","0.010006619","0.005997868","0.010461096","0.016217176","0.0045098783","0.016054615","0.016093304","0.0045357994","0.011584223","0.0010816789","0.0067499275","0.03977571","0.0016822936","0.0077101723","0.0041321437","0.0080781635","0.0045684334","0.0014491929","0.004791794","0.016630279","0.0072680404","0.04719745","0.017380098","0.015807018","0.09259569","0.008386515","0.0016423088","0.009324413","0.008410487","0.080001175","0.082102135","0.00067131786","0.016098803","0.0647451","0.0348744","0.00887001","0.0081376","0.0019686","0.00814589","0.00818168","0.0069222","0.0033198","0.0158951","0.0135165","0.00240666","0.0314524","0.00146983","0.0104254","0.00568382","0.00683021","0.00261099","0.00215971","0.0517117","0.0138247","0.000840602","0.0192524","0.00340729","0.0048588","0.0355747","0.0109413","0.00950002","0.0234018","0.0107891","0.00825809","0.00451301","0.0838889","0.0102228","0.00666813","0.00432756","0.00512941","0.0305039","0.0371998","0.00626603","0.0104111","0.00727033","0.0178368","0.0131785","0.0090571","0.00779899","0.00620183","0.00393536","0.0011037","0.0185271","0.0151654","0.0109406","0.0112732","0.0197851","0.0227722","0.102547","0.0316489","0.00188352","0.0438591","0.00265137","0.00126227","0.00307606","0.0180041","0.00111424","3.144717634607939"
"2016/5252600/6797489.xml","5966776","0.7140204788458433","0.2859795209928666","devastated","sadness","3","00:00:11,132","00:00:15,497","Harp is a madman . If you don 't find Harp , I have a feeling something bad will happen ...","afraid","😕","0","22","0.43095067","0.006277151","0.0009419648","0.051747747","0.0116785355","0.07457411","0.0015787537","0.0005590257","0.0011644036","0.00013322393","0.015256139","0.018488199","0.0010584008","0.0012400647","0.0030971356","0.018637184","0.0025471677","0.00041525357","0.0060508936","0.019980084","0.00027914962","0.005798876","0.0006984323","0.0016626855","0.007974674","0.0026169592","0.0010000241","0.0073271804","0.005462087","0.0004427528","0.25665423","0.0048209466","0.013402748","0.0012117615","0.0012895751","0.010372905","0.00040628467","0.002687312","0.0055036796","0.00033216135","0.0036795114","0.0137068","0.0100112","0.0113354","0.0105414","0.00165692","0.0242509","0.006091","0.0051099","0.00500586","0.0138294","0.0112154","0.0209483","0.0224886","0.00950376","0.00434623","0.0055828","0.00667208","0.00659721","0.00207126","0.0119473","0.021638","0.0101654","0.0634902","0.002181","0.00434171","0.0313354","0.00465587","0.0349017","0.0298315","0.0140765","0.00860959","0.0137961","0.0168608","0.0128258","0.0387834","0.0204756","0.00531348","0.0118322","0.0113319","0.0259428","0.00598283","0.0299297","0.0168615","0.0336634","0.0234127","0.0401388","0.0177204","0.00527629","0.00835499","0.0160092","0.0271461","0.00849788","0.0348125","0.0138252","0.0195759","0.0192686","0.0121662","0.010918","0.0227502","0.00319973","0.0027012","0.00508472","0.0304615","0.00694182","2.841777667786264"
